# ppms_field_set_stable_set	srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "Magnetic Field"	"volt"	"X"	"Y"	"X"	"Y"
# 181	281
0	5.3	8.18972e-05	-8.64273e-06	1.25617e-05	-6.18402e-07
0	5.4	8.17184e-05	-6.52674e-06	1.29492e-05	-6.63105e-07
0	5.5	8.00495e-05	-4.32137e-06	1.33589e-05	-6.78006e-07
0	5.6	7.71587e-05	-3.33787e-06	1.3955e-05	-7.67413e-07
0	5.7	7.40592e-05	-3.90413e-06	1.46703e-05	-7.52512e-07
0	5.8	7.23903e-05	-5.42405e-06	1.54675e-05	-8.41919e-07
0	5.9	7.19135e-05	-6.67575e-06	1.62424e-05	-9.53682e-07
0	6	7.23009e-05	-7.98708e-06	1.69055e-05	-9.98385e-07
0	6.1	7.40294e-05	-7.98708e-06	1.75909e-05	-1.03564e-06
0	6.2	7.46851e-05	-6.64595e-06	1.83136e-05	-1.1325e-06
0	6.3	7.44169e-05	-4.55978e-06	1.91258e-05	-1.1772e-06
0	6.4	7.20029e-05	-2.74183e-06	1.94536e-05	-1.21445e-06
0	6.5	6.97081e-05	-2.77163e-06	1.99751e-05	-1.26661e-06
0	6.6	6.76815e-05	-4.08295e-06	2.03253e-05	-1.30386e-06
0	6.7	6.69961e-05	-5.69227e-06	2.02955e-05	-1.30386e-06
0	6.8	6.73835e-05	-7.3612e-06	2.01688e-05	-1.2219e-06
0	6.9	6.91121e-05	-7.65926e-06	1.98634e-05	-1.1474e-06
0	7	6.99763e-05	-5.63267e-06	1.95653e-05	-1.1921e-06
0	7.1	6.99167e-05	-4.32137e-06	1.93493e-05	-1.1623e-06
0	7.2	6.90822e-05	-3.18886e-06	1.89618e-05	-1.16975e-06
0	7.3	6.70855e-05	-2.05637e-06	1.85968e-05	-1.11014e-06
0	7.4	6.51781e-05	-2.3246e-06	1.83509e-05	-1.1325e-06
0	7.5	6.33304e-05	-3.87433e-06	1.79635e-05	-1.04309e-06
0	7.6	6.3241e-05	-5.72208e-06	1.75835e-05	-9.98385e-07
0	7.7	6.42543e-05	-6.70555e-06	1.75686e-05	-1.00584e-06
0	7.8	6.61914e-05	-7.00357e-06	1.7427e-05	-1.02074e-06
0	7.9	6.76815e-05	-6.40753e-06	1.73749e-05	-1.03564e-06
0	8	6.84266e-05	-4.61939e-06	1.72557e-05	-9.53682e-07
0	8.1	6.72345e-05	-2.4438e-06	1.736e-05	-1.10269e-06
0	8.2	6.41351e-05	-2.05637e-06	1.76058e-05	-9.98385e-07
