# ppms_temperature_set_stable_set	k2200_voltage_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "Temperature"	"voltage"	"X"	"Y"	"X"	"Y"
# 190	21
62	1.3	0.000104547	-4.17235e-06	2.21432e-05	-2.98025e-07
62	1.2	0.000108243	-4.41077e-06	2.28287e-05	-2.98025e-07
62	1.1	0.000113011	-4.7684e-06	2.37228e-05	-3.27827e-07
62	1	0.000118614	-5.36445e-06	2.47956e-05	-3.87432e-07
62	0.9	0.000125648	-5.96049e-06	2.60771e-05	-4.17234e-07
62	0.8	0.000133277	-6.91417e-06	2.75375e-05	-5.06643e-07
62	0.7	0.000141979	-7.62945e-06	2.9266e-05	-6.25852e-07
62	0.6	0.000151397	-8.70234e-06	3.12033e-05	-7.45062e-07
62	0.5	0.000162006	-9.89443e-06	3.33788e-05	-8.64271e-07
62	0.4	0.00017357	-1.12057e-05	3.5763e-05	-1.04309e-06
62	0.3	0.000185491	-1.28747e-05	3.82366e-05	-1.1921e-06
62	0.2	0.000197173	-1.46628e-05	4.074e-05	-1.40072e-06
62	0.0999999999999999	0.000208379	-1.6451e-05	4.3005e-05	-1.57953e-06
62	0	0.000218988	-1.83583e-05	4.47633e-05	-1.75834e-06

63	2	0.000183702	-1.28747e-05	3.76108e-05	-1.1623e-06
63	1.9	0.000137926	-7.2718e-06	2.83421e-05	-5.66248e-07
63	1.8	0.00011623	-5.12603e-06	2.42294e-05	-3.5763e-07
63	1.7	0.000106454	-4.29156e-06	2.24115e-05	-2.68223e-07
63	1.6	0.000102401	-3.93394e-06	2.16664e-05	-2.3842e-07
63	1.5	0.000101448	-3.93394e-06	2.14578e-05	-2.3842e-07
63	1.4	0.000102401	-3.93394e-06	2.16664e-05	-2.3842e-07
63	1.3	0.000104785	-4.17235e-06	2.21432e-05	-2.68223e-07
63	1.2	0.000108481	-4.41077e-06	2.27989e-05	-2.68223e-07
63	1.1	0.000113249	-4.88761e-06	2.3693e-05	-3.27827e-07
63	1	0.000118852	-5.48366e-06	2.47956e-05	-3.87432e-07
63	0.9	0.000125767	-5.96049e-06	2.60771e-05	-4.47037e-07
63	0.8	0.000133635	-6.79496e-06	2.75673e-05	-5.06643e-07
63	0.7	0.000142218	-7.74866e-06	2.92958e-05	-6.25852e-07
63	0.6	0.000151754	-8.82155e-06	3.12331e-05	-7.45062e-07
63	0.5	0.000162126	-9.89443e-06	3.34086e-05	-8.64271e-07
63	0.4	0.000173689	-1.13249e-05	3.57928e-05	-1.04309e-06
63	0.3	0.000185491	-1.29939e-05	3.82366e-05	-1.2219e-06
63	0.2	0.000197173	-1.4782e-05	4.07102e-05	-1.40072e-06
63	0.0999999999999999	0.000207902	-1.65702e-05	4.29752e-05	-1.57953e-06
63	0	0.000218512	-1.83583e-05	4.46739e-05	-1.75834e-06

64	2	0.000183583	-1.27555e-05	3.7581e-05	-1.1623e-06
64	1.9	0.000138164	-7.15259e-06	2.84017e-05	-5.66248e-07
64	1.8	0.000116349	-5.12603e-06	2.4289e-05	-3.5763e-07
64	1.7	0.000106812	-4.17235e-06	2.24413e-05	-2.68223e-07
64	1.6	0.00010252	-3.93394e-06	2.16962e-05	-2.3842e-07
64	1.5	0.000101567	-3.93394e-06	2.14876e-05	-2.3842e-07
64	1.4	0.00010252	-3.93394e-06	2.16962e-05	-2.3842e-07
64	1.3	0.000104905	-4.17235e-06	2.2173e-05	-2.68223e-07
64	1.2	0.000108719	-4.41077e-06	2.28585e-05	-3.27827e-07
64	1.1	0.000113488	-5.00682e-06	2.37824e-05	-3.27827e-07
64	1	0.000119091	-5.60287e-06	2.48553e-05	-3.87432e-07
64	0.9	0.000126005	-6.0797e-06	2.61368e-05	-4.17234e-07
64	0.8	0.000133873	-6.79496e-06	2.76567e-05	-5.36445e-07
64	0.7	0.000142575	-7.62945e-06	2.93256e-05	-6.25852e-07
64	0.6	0.000151993	-8.82155e-06	3.12927e-05	-7.45062e-07
64	0.5	0.000162483	-9.89443e-06	3.34384e-05	-8.34469e-07
64	0.4	0.000173808	-1.13249e-05	3.5763e-05	-1.04309e-06
64	0.3	0.00018561	-1.29939e-05	3.82366e-05	-1.2219e-06
64	0.2	0.000197173	-1.45436e-05	4.06804e-05	-1.37091e-06
64	0.0999999999999999	0.000207783	-1.6451e-05	4.28858e-05	-1.57953e-06
64	0	0.000218035	-1.82391e-05	4.45249e-05	-1.72854e-06

65	2	0.000183702	-1.27555e-05	3.7581e-05	-1.1623e-06
65	1.9	0.000138522	-7.15259e-06	2.84613e-05	-5.9605e-07
65	1.8	0.000116587	-5.24524e-06	2.4289e-05	-3.5763e-07
65	1.7	0.000106812	-4.41077e-06	2.24413e-05	-2.68223e-07
65	1.6	0.000102878	-3.93394e-06	2.1726e-05	-2.3842e-07
65	1.5	0.000101805	-3.93394e-06	2.14876e-05	-2.3842e-07
65	1.4	0.000102759	-3.93394e-06	2.1726e-05	-2.3842e-07
65	1.3	0.000105381	-4.29156e-06	2.22028e-05	-2.68223e-07
65	1.2	0.000108958	-4.7684e-06	2.29181e-05	-2.98025e-07
65	1.1	0.000113726	-5.00682e-06	2.38122e-05	-3.27827e-07
65	1	0.000119448	-5.48366e-06	2.48851e-05	-3.87432e-07
65	0.9	0.000126363	-5.96049e-06	2.61964e-05	-4.76841e-07
65	0.8	0.000134231	-6.79496e-06	2.76567e-05	-5.36445e-07
65	0.7	0.000142694	-7.74866e-06	2.93852e-05	-6.25852e-07
65	0.6	0.000152231	-8.70234e-06	3.13225e-05	-7.45062e-07
65	0.5	0.000162602	-9.89443e-06	3.34682e-05	-8.64271e-07
65	0.4	0.000173927	-1.14442e-05	3.57928e-05	-1.04309e-06
65	0.3	0.000185848	-1.31131e-05	3.82366e-05	-1.1921e-06
65	0.2	0.000196935	-1.46628e-05	4.06506e-05	-1.37091e-06
65	0.0999999999999999	0.000207544	-1.6451e-05	4.27964e-05	-1.57953e-06
65	0	0.000217677	-1.81199e-05	4.44355e-05	-1.72854e-06

66	2	0.000183702	-1.27555e-05	3.75512e-05	-1.1623e-06
66	1.9	0.000138641	-7.39101e-06	2.84613e-05	-5.66248e-07
66	1.8	0.000116945	-5.24524e-06	2.43486e-05	-3.5763e-07
66	1.7	0.00010717	-4.29156e-06	2.25307e-05	-2.98025e-07
66	1.6	0.000103236	-3.93394e-06	2.17558e-05	-2.3842e-07
66	1.5	0.000102163	-3.93394e-06	2.1577e-05	-2.3842e-07
66	1.4	0.000103117	-4.05314e-06	2.17558e-05	-2.3842e-07
66	1.3	0.000105501	-4.17235e-06	2.22625e-05	-2.68223e-07
66	1.2	0.000109077	-4.52998e-06	2.29479e-05	-3.27827e-07
66	1.1	0.000113965	-4.7684e-06	2.38122e-05	-3.27827e-07
66	1	0.000119687	-5.48366e-06	2.49149e-05	-3.87432e-07
66	0.9	0.000126482	-6.0797e-06	2.62262e-05	-4.17234e-07
66	0.8	0.00013435	-6.91417e-06	2.77163e-05	-5.06643e-07
66	0.7	0.000143052	-7.86787e-06	2.9415e-05	-6.25852e-07
66	0.6	0.00015247	-8.94075e-06	3.13523e-05	-7.45062e-07
66	0.5	0.000162841	-1.00136e-05	3.3498e-05	-8.94073e-07
66	0.4	0.000174046	-1.13249e-05	3.57928e-05	-1.04309e-06
66	0.3	0.000185729	-1.28747e-05	3.82068e-05	-1.2219e-06
66	0.2	0.000196935	-1.46628e-05	4.0591e-05	-1.40072e-06
66	0.0999999999999999	0.000207306	-1.6451e-05	4.2707e-05	-1.51993e-06
66	0	0.0002172	-1.81199e-05	4.43163e-05	-1.69874e-06

67	2	0.000183583	-1.27555e-05	3.75214e-05	-1.1623e-06
67	1.9	0.000138761	-7.15259e-06	2.85209e-05	-5.66248e-07
67	1.8	0.000117183	-5.00682e-06	2.43784e-05	-3.5763e-07
67	1.7	0.000107408	-4.52998e-06	2.25605e-05	-2.98025e-07
67	1.6	0.000103236	-4.17235e-06	2.17558e-05	-2.68223e-07
67	1.5	0.000102163	-3.93394e-06	2.1577e-05	-2.68223e-07
67	1.4	0.000103355	-4.17235e-06	2.17558e-05	-2.3842e-07
67	1.3	0.000105858	-4.29156e-06	2.22625e-05	-2.68223e-07
67	1.2	0.000109554	-4.52998e-06	2.29777e-05	-2.98025e-07
67	1.1	0.000114203	-4.88761e-06	2.38718e-05	-3.5763e-07
67	1	0.000120044	-5.36445e-06	2.49447e-05	-3.87432e-07
67	0.9	0.00012672	-6.0797e-06	2.6256e-05	-4.47037e-07
67	0.8	0.000134469	-6.91417e-06	2.77759e-05	-5.06643e-07
67	0.7	0.000142814	-7.74866e-06	2.94746e-05	-6.25852e-07
67	0.6	0.000152589	-8.82155e-06	3.13821e-05	-7.45062e-07
67	0.5	0.00016296	-1.00136e-05	3.35278e-05	-8.64271e-07
67	0.4	0.000174285	-1.15634e-05	3.57928e-05	-1.04309e-06
67	0.3	0.000185848	-1.31131e-05	3.82068e-05	-1.2219e-06
67	0.2	0.000196815	-1.46628e-05	4.05612e-05	-1.37091e-06
67	0.0999999999999999	0.000207067	-1.60934e-05	4.26474e-05	-1.54973e-06
67	0	0.000216843	-1.78815e-05	4.42269e-05	-1.66894e-06

68	2	0.000183583	-1.28747e-05	3.75512e-05	-1.1623e-06
68	1.9	0.000138999	-7.2718e-06	2.85507e-05	-5.66248e-07
68	1.8	0.000117422	-5.36445e-06	2.44082e-05	-3.5763e-07
68	1.7	0.000107646	-4.64919e-06	2.25605e-05	-2.98025e-07
68	1.6	0.000103593	-4.17235e-06	2.17856e-05	-2.3842e-07
68	1.5	0.00010252	-4.05314e-06	2.1577e-05	-2.3842e-07
68	1.4	0.000103593	-4.05314e-06	2.17856e-05	-2.68223e-07
68	1.3	0.000106097	-4.41077e-06	2.22923e-05	-2.68223e-07
68	1.2	0.000109792	-4.64919e-06	2.29777e-05	-3.27827e-07
68	1.1	0.000114561	-5.00682e-06	2.38718e-05	-3.5763e-07
68	1	0.000120283	-5.36445e-06	2.50043e-05	-3.87432e-07
68	0.9	0.000127316	-6.0797e-06	2.62858e-05	-4.76841e-07
68	0.8	0.000134946	-7.03338e-06	2.77759e-05	-5.06643e-07
68	0.7	0.00014329	-7.86787e-06	2.95044e-05	-6.25852e-07
68	0.6	0.000152708	-8.94075e-06	3.14119e-05	-7.45062e-07
68	0.5	0.000163079	-1.01328e-05	3.35576e-05	-8.94073e-07
68	0.4	0.000174166	-1.16826e-05	3.58226e-05	-1.04309e-06
68	0.3	0.000185729	-1.32323e-05	3.8177e-05	-1.2219e-06
68	0.2	0.000196815	-1.46628e-05	4.05016e-05	-1.37091e-06
68	0.0999999999999999	0.000206948	-1.63318e-05	4.25579e-05	-1.51993e-06
68	0	0.000216366	-1.78815e-05	4.40779e-05	-1.66894e-06

69	2	0.000183345	-1.27555e-05	3.74618e-05	-1.1623e-06
69	1.9	0.000139118	-7.2718e-06	2.85209e-05	-5.9605e-07
69	1.8	0.000117541	-5.24524e-06	2.44082e-05	-3.87432e-07
69	1.7	0.000108004	-4.41077e-06	2.25903e-05	-2.98025e-07
69	1.6	0.000103713	-4.05314e-06	2.18154e-05	-2.3842e-07
69	1.5	0.000102759	-3.93394e-06	2.16068e-05	-2.68223e-07
69	1.4	0.000103713	-4.05314e-06	2.18154e-05	-2.3842e-07
69	1.3	0.000106097	-4.29156e-06	2.22923e-05	-2.68223e-07
69	1.2	0.000109911	-4.64919e-06	2.30075e-05	-3.27827e-07
69	1.1	0.00011468	-4.88761e-06	2.39314e-05	-3.27827e-07
69	1	0.000120283	-5.48366e-06	2.50341e-05	-3.87432e-07
69	0.9	0.000127316	-6.0797e-06	2.63454e-05	-4.47037e-07
69	0.8	0.000134946	-7.03338e-06	2.78355e-05	-5.36445e-07
69	0.7	0.000143529	-7.86787e-06	2.95342e-05	-6.55655e-07
69	0.6	0.000152946	-8.94075e-06	3.14715e-05	-7.45062e-07
69	0.5	0.000163318	-1.01328e-05	3.35576e-05	-8.94073e-07
69	0.4	0.000174404	-1.15634e-05	3.58226e-05	-1.01329e-06
69	0.3	0.000185967	-1.31131e-05	3.82068e-05	-1.1921e-06
69	0.2	0.000196696	-1.46628e-05	4.0442e-05	-1.37091e-06
69	0.0999999999999999	0.000206829	-1.62126e-05	4.24685e-05	-1.51993e-06
69	0	0.000216008	-1.77623e-05	4.39885e-05	-1.66894e-06

70	2	0.000183583	-1.28747e-05	3.74916e-05	-1.1623e-06
70	1.9	0.000139357	-7.2718e-06	2.86103e-05	-5.66248e-07
70	1.8	0.000117779	-5.24524e-06	2.4438e-05	-3.87432e-07
70	1.7	0.000108004	-4.41077e-06	2.26201e-05	-3.27827e-07
70	1.6	0.000103951	-4.05314e-06	2.18452e-05	-2.68223e-07
70	1.5	0.000102997	-4.17235e-06	2.16366e-05	-2.3842e-07
70	1.4	0.000103951	-4.17235e-06	2.18452e-05	-2.68223e-07
70	1.3	0.000106216	-4.29156e-06	2.23519e-05	-2.98025e-07
70	1.2	0.000110031	-4.7684e-06	2.30075e-05	-3.27827e-07
70	1.1	0.000114918	-4.88761e-06	2.39612e-05	-3.5763e-07
70	1	0.00012064	-5.48366e-06	2.50937e-05	-4.17234e-07
70	0.9	0.000127555	-6.31812e-06	2.63752e-05	-4.76841e-07
70	0.8	0.000135303	-6.91417e-06	2.78653e-05	-5.36445e-07
70	0.7	0.000143767	-7.86787e-06	2.95938e-05	-6.25852e-07
70	0.6	0.000153185	-8.94075e-06	3.14715e-05	-7.45062e-07
70	0.5	0.000163556	-1.01328e-05	3.35875e-05	-8.94073e-07
70	0.4	0.000174523	-1.15634e-05	3.58226e-05	-1.04309e-06
70	0.3	0.000185848	-1.29939e-05	3.81472e-05	-1.1921e-06
70	0.2	0.000196696	-1.45436e-05	4.04122e-05	-1.37091e-06
70	0.0999999999999999	0.000206471	-1.60934e-05	4.24089e-05	-1.51993e-06
70	0	0.000215412	-1.77623e-05	4.38693e-05	-1.66894e-06

71	2	0.000183702	-1.26362e-05	3.74916e-05	-1.1623e-06
71	1.9	0.000139476	-7.51021e-06	2.86401e-05	-5.9605e-07
71	1.8	0.000117898	-5.36445e-06	2.44976e-05	-3.87432e-07
71	1.7	0.000108243	-4.41077e-06	2.26201e-05	-2.98025e-07
71	1.6	0.000104189	-4.17235e-06	2.1875e-05	-2.68223e-07
71	1.5	0.000103236	-4.05314e-06	2.16664e-05	-2.68223e-07
71	1.4	0.000104309	-4.29156e-06	2.1875e-05	-2.68223e-07
71	1.3	0.000106693	-4.41077e-06	2.23519e-05	-2.68223e-07
71	1.2	0.000110388	-4.64919e-06	2.30671e-05	-3.27827e-07
71	1.1	0.000115157	-5.12603e-06	2.3991e-05	-3.5763e-07
71	1	0.000120879	-5.60287e-06	2.50937e-05	-3.87432e-07
71	0.9	0.000127674	-6.19891e-06	2.63752e-05	-4.76841e-07
71	0.8	0.000135542	-7.03338e-06	2.78951e-05	-5.36445e-07
71	0.7	0.000144006	-7.74866e-06	2.95938e-05	-6.55655e-07
71	0.6	0.000153304	-8.82155e-06	3.15311e-05	-7.45062e-07
71	0.5	0.000163556	-1.01328e-05	3.35875e-05	-8.94073e-07
71	0.4	0.000174643	-1.14442e-05	3.58524e-05	-1.01329e-06
71	0.3	0.000185967	-1.31131e-05	3.81472e-05	-1.1921e-06
71	0.2	0.000196339	-1.46628e-05	4.03526e-05	-1.37091e-06
71	0.0999999999999999	0.000206233	-1.62126e-05	4.23195e-05	-1.51993e-06
71	0	0.000215174	-1.76431e-05	4.37798e-05	-1.63914e-06

72	2	0.000183583	-1.28747e-05	3.74319e-05	-1.1325e-06
72	1.9	0.000139833	-7.39101e-06	2.867e-05	-5.9605e-07
72	1.8	0.000118018	-5.24524e-06	2.45274e-05	-3.87432e-07
72	1.7	0.000108362	-4.41077e-06	2.26797e-05	-3.27827e-07
72	1.6	0.000104428	-4.05314e-06	2.1875e-05	-2.68223e-07
72	1.5	0.000103355	-4.17235e-06	2.16962e-05	-2.68223e-07
72	1.4	0.000104309	-4.05314e-06	2.19048e-05	-2.68223e-07
72	1.3	0.000106812	-4.41077e-06	2.23817e-05	-3.27827e-07
72	1.2	0.000110507	-4.7684e-06	2.30969e-05	-3.27827e-07
72	1.1	0.000115395	-5.12603e-06	2.40506e-05	-3.5763e-07
72	1	0.000121117	-5.60287e-06	2.51235e-05	-4.17234e-07
72	0.9	0.000128151	-6.0797e-06	2.64646e-05	-4.76841e-07
72	0.8	0.00013578	-7.03338e-06	2.79547e-05	-5.36445e-07
72	0.7	0.000144244	-7.74866e-06	2.96534e-05	-6.55655e-07
72	0.6	0.000153542	-8.82155e-06	3.15609e-05	-7.45062e-07
72	0.5	0.000163794	-1.01328e-05	3.36471e-05	-8.94073e-07
72	0.4	0.000174643	-1.14442e-05	3.58524e-05	-1.04309e-06
72	0.3	0.000185848	-1.31131e-05	3.81472e-05	-1.1921e-06
72	0.2	0.000196339	-1.46628e-05	4.03526e-05	-1.37091e-06
72	0.0999999999999999	0.000205875	-1.60934e-05	4.22599e-05	-1.49012e-06
72	0	0.000214816	-1.76431e-05	4.36904e-05	-1.63914e-06

73	2	0.000183702	-1.27555e-05	3.74319e-05	-1.1325e-06
73	1.9	0.000139953	-7.51021e-06	2.87296e-05	-5.9605e-07
73	1.8	0.000118614	-5.36445e-06	2.45572e-05	-3.87432e-07
73	1.7	0.000108839	-4.64919e-06	2.27095e-05	-2.98025e-07
73	1.6	0.000104547	-4.17235e-06	2.19346e-05	-2.68223e-07
73	1.5	0.000103713	-4.05314e-06	2.1726e-05	-2.68223e-07
73	1.4	0.000104785	-4.17235e-06	2.19346e-05	-2.68223e-07
73	1.3	0.00010717	-4.17235e-06	2.24115e-05	-2.98025e-07
73	1.2	0.000110865	-4.64919e-06	2.31267e-05	-2.98025e-07
73	1.1	0.000115633	-5.00682e-06	2.40804e-05	-3.5763e-07
73	1	0.000121356	-5.60287e-06	2.51831e-05	-3.87432e-07
73	0.9	0.000128151	-6.43733e-06	2.64944e-05	-4.76841e-07
73	0.8	0.0001359	-7.03338e-06	2.79845e-05	-5.36445e-07
73	0.7	0.000144483	-8.10629e-06	2.96832e-05	-6.55655e-07
73	0.6	0.0001539	-8.94075e-06	3.15907e-05	-7.74864e-07
73	0.5	0.000163914	-1.01328e-05	3.36471e-05	-8.94073e-07
73	0.4	0.000174881	-1.15634e-05	3.58524e-05	-1.04309e-06
73	0.3	0.000185848	-1.29939e-05	3.80876e-05	-1.1921e-06
73	0.2	0.000196219	-1.44244e-05	4.02632e-05	-1.34111e-06
73	0.0999999999999999	0.000205637	-1.60934e-05	4.21705e-05	-1.49012e-06
73	0	0.00021422	-1.75239e-05	4.35712e-05	-1.60933e-06

74	2	0.000183464	-1.26362e-05	3.74021e-05	-1.1623e-06
74	1.9	0.00014031	-7.51021e-06	2.87296e-05	-5.9605e-07
74	1.8	0.000118852	-5.48366e-06	2.4587e-05	-3.87432e-07
74	1.7	0.000108958	-4.52998e-06	2.27095e-05	-2.98025e-07
74	1.6	0.000104785	-4.17235e-06	2.19346e-05	-2.68223e-07
74	1.5	0.000103951	-4.05314e-06	2.17558e-05	-2.3842e-07
74	1.4	0.000104905	-4.17235e-06	2.19644e-05	-2.68223e-07
74	1.3	0.000107289	-4.41077e-06	2.24413e-05	-2.98025e-07
74	1.2	0.000111104	-4.64919e-06	2.31565e-05	-3.27827e-07
74	1.1	0.000115872	-5.00682e-06	2.41102e-05	-3.5763e-07
74	1	0.000121475	-5.60287e-06	2.52129e-05	-4.17234e-07
74	0.9	0.000128389	-6.0797e-06	2.65242e-05	-4.76841e-07
74	0.8	0.000136019	-7.03338e-06	2.80143e-05	-5.66248e-07
74	0.7	0.000144721	-8.10629e-06	2.9713e-05	-6.55655e-07
74	0.6	0.000154019	-8.94075e-06	3.16205e-05	-7.74864e-07
74	0.5	0.000164033	-1.03713e-05	3.36769e-05	-8.94073e-07
74	0.4	0.000174762	-1.15634e-05	3.58822e-05	-1.04309e-06
74	0.3	0.000185848	-1.31131e-05	3.80876e-05	-1.1921e-06
74	0.2	0.0001961	-1.44244e-05	4.01738e-05	-1.34111e-06
74	0.0999999999999999	0.000205518	-1.62126e-05	4.21109e-05	-1.49012e-06
74	0	0.000213743	-1.75239e-05	4.34818e-05	-1.60933e-06

75	2	0.000183583	-1.28747e-05	3.73723e-05	-1.1325e-06
75	1.9	0.000140549	-7.51021e-06	2.87594e-05	-5.9605e-07
75	1.8	0.000118971	-5.36445e-06	2.46168e-05	-3.87432e-07
75	1.7	0.000109077	-4.52998e-06	2.27393e-05	-3.27827e-07
75	1.6	0.000105024	-4.17235e-06	2.19644e-05	-2.98025e-07
75	1.5	0.00010407	-4.17235e-06	2.17856e-05	-2.68223e-07
75	1.4	0.000105024	-4.17235e-06	2.19942e-05	-2.68223e-07
75	1.3	0.000107408	-4.29156e-06	2.24711e-05	-2.98025e-07
75	1.2	0.000111223	-4.7684e-06	2.31863e-05	-3.27827e-07
75	1.1	0.00011611	-5.00682e-06	2.41102e-05	-3.5763e-07
75	1	0.000121713	-5.60287e-06	2.52427e-05	-4.17234e-07
75	0.9	0.000128747	-6.31812e-06	2.65242e-05	-4.76841e-07
75	0.8	0.000136376	-7.03338e-06	2.80441e-05	-5.36445e-07
75	0.7	0.00014484	-7.86787e-06	2.97428e-05	-6.25852e-07
75	0.6	0.000154139	-9.05996e-06	3.16503e-05	-7.45062e-07
75	0.5	0.000164391	-1.02521e-05	3.37067e-05	-8.94073e-07
75	0.4	0.000175	-1.15634e-05	3.58524e-05	-1.04309e-06
75	0.3	0.000185848	-1.31131e-05	3.80876e-05	-1.1921e-06
75	0.2	0.0001961	-1.44244e-05	4.02036e-05	-1.34111e-06
75	0.0999999999999999	0.000205279	-1.60934e-05	4.20215e-05	-1.49012e-06
75	0	0.000213266	-1.74047e-05	4.33924e-05	-1.57953e-06

76	2	0.000183583	-1.27555e-05	3.73723e-05	-1.1623e-06
76	1.9	0.000140668	-7.39101e-06	2.87892e-05	-6.25852e-07
76	1.8	0.000119091	-5.36445e-06	2.46466e-05	-3.87432e-07
76	1.7	0.000109435	-4.29156e-06	2.27691e-05	-2.98025e-07
76	1.6	0.000105501	-4.17235e-06	2.19644e-05	-2.68223e-07
76	1.5	0.000104428	-4.17235e-06	2.17856e-05	-2.68223e-07
76	1.4	0.000105381	-4.17235e-06	2.19942e-05	-2.68223e-07
76	1.3	0.000107766	-4.29156e-06	2.24711e-05	-2.98025e-07
76	1.2	0.00011158	-4.64919e-06	2.32459e-05	-3.27827e-07
76	1.1	0.000116349	-5.00682e-06	2.41698e-05	-3.87432e-07
76	1	0.000121952	-5.60287e-06	2.52725e-05	-4.17234e-07
76	0.9	0.000128747	-6.31812e-06	2.65838e-05	-4.76841e-07
76	0.8	0.000136734	-7.03338e-06	2.81037e-05	-5.66248e-07
76	0.7	0.000145079	-7.86787e-06	2.98024e-05	-6.55655e-07
76	0.6	0.000154377	-9.05996e-06	3.16801e-05	-7.45062e-07
76	0.5	0.00016451	-1.02521e-05	3.37067e-05	-8.94073e-07
76	0.4	0.000175119	-1.15634e-05	3.58524e-05	-1.04309e-06
76	0.3	0.000185848	-1.28747e-05	3.80578e-05	-1.1921e-06
76	0.2	0.000195981	-1.44244e-05	4.0144e-05	-1.34111e-06
76	0.0999999999999999	0.000205041	-1.59742e-05	4.19321e-05	-1.46032e-06
76	0	0.000213028	-1.74047e-05	4.32732e-05	-1.60933e-06

77	2	0.000183583	-1.27555e-05	3.73723e-05	-1.1325e-06
77	1.9	0.000140668	-7.2718e-06	2.8819e-05	-5.9605e-07
77	1.8	0.000119567	-5.48366e-06	2.46764e-05	-3.87432e-07
77	1.7	0.000109673	-4.52998e-06	2.28287e-05	-3.27827e-07
77	1.6	0.000105739	-4.29156e-06	2.2024e-05	-2.68223e-07
77	1.5	0.000104428	-4.17235e-06	2.18452e-05	-2.68223e-07
77	1.4	0.000105739	-4.17235e-06	2.2024e-05	-3.27827e-07
77	1.3	0.000107885	-4.29156e-06	2.25307e-05	-2.98025e-07
77	1.2	0.0001117	-4.64919e-06	2.32459e-05	-3.27827e-07
77	1.1	0.000116587	-5.12603e-06	2.41698e-05	-3.87432e-07
77	1	0.00012231	-5.60287e-06	2.52725e-05	-4.17234e-07
77	0.9	0.000129105	-6.31812e-06	2.66434e-05	-4.76841e-07
77	0.8	0.000136853	-7.15259e-06	2.81037e-05	-5.66248e-07
77	0.7	0.000145317	-8.10629e-06	2.98024e-05	-6.55655e-07
77	0.6	0.000154615	-9.05996e-06	3.16801e-05	-7.74864e-07
77	0.5	0.000164629	-1.02521e-05	3.37365e-05	-8.64271e-07
77	0.4	0.000175119	-1.16826e-05	3.58822e-05	-1.01329e-06
77	0.3	0.000185967	-1.29939e-05	3.80578e-05	-1.1921e-06
77	0.2	0.000195862	-1.44244e-05	4.01142e-05	-1.34111e-06
77	0.0999999999999999	0.000205041	-1.59742e-05	4.18725e-05	-1.49012e-06
77	0	0.00021267	-1.71663e-05	4.31838e-05	-1.57953e-06

78	2	0.000183345	-1.27555e-05	3.73425e-05	-1.1325e-06
78	1.9	0.000141026	-7.62945e-06	2.88786e-05	-5.9605e-07
78	1.8	0.000119567	-5.48366e-06	2.4736e-05	-3.87432e-07
78	1.7	0.000109911	-4.88761e-06	2.28287e-05	-3.27827e-07
78	1.6	0.000105858	-4.41077e-06	2.2024e-05	-2.68223e-07
78	1.5	0.000104905	-4.41077e-06	2.18452e-05	-2.68223e-07
78	1.4	0.00010562	-4.29156e-06	2.20538e-05	-2.68223e-07
78	1.3	0.000108243	-4.41077e-06	2.25605e-05	-2.98025e-07
78	1.2	0.000112057	-4.88761e-06	2.32757e-05	-3.27827e-07
78	1.1	0.000116826	-5.24524e-06	2.41996e-05	-3.5763e-07
78	1	0.000122548	-5.72208e-06	2.53321e-05	-4.17234e-07
78	0.9	0.000129462	-6.43733e-06	2.66732e-05	-4.76841e-07
78	0.8	0.000137211	-7.15259e-06	2.81633e-05	-5.66248e-07
78	0.7	0.000145555	-7.98708e-06	2.9862e-05	-6.55655e-07
78	0.6	0.000154854	-8.94075e-06	3.17397e-05	-7.74864e-07
78	0.5	0.000164748	-1.01328e-05	3.37365e-05	-8.94073e-07
78	0.4	0.000175239	-1.15634e-05	3.58524e-05	-1.04309e-06
78	0.3	0.00018561	-1.29939e-05	3.8028e-05	-1.1921e-06
78	0.2	0.000195623	-1.45436e-05	4.00546e-05	-1.31131e-06
78	0.0999999999999999	0.000204683	-1.59742e-05	4.18427e-05	-1.43052e-06
78	0	0.000212313	-1.72855e-05	4.30944e-05	-1.54973e-06

79	2	0.000183345	-1.28747e-05	3.73425e-05	-1.1623e-06
79	1.9	0.000141264	-7.62945e-06	2.88786e-05	-5.9605e-07
79	1.8	0.000119925	-5.48366e-06	2.4736e-05	-3.87432e-07
79	1.7	0.00011015	-4.52998e-06	2.28585e-05	-3.27827e-07
79	1.6	0.000105978	-4.29156e-06	2.20538e-05	-2.98025e-07
79	1.5	0.000105024	-4.17235e-06	2.1875e-05	-2.68223e-07
79	1.4	0.000106097	-4.17235e-06	2.20538e-05	-2.98025e-07
79	1.3	0.000108719	-4.41077e-06	2.25903e-05	-2.98025e-07
79	1.2	0.000112415	-4.7684e-06	2.33353e-05	-3.5763e-07
79	1.1	0.000116945	-5.24524e-06	2.42592e-05	-3.5763e-07
79	1	0.000122786	-5.72208e-06	2.53917e-05	-4.17234e-07
79	0.9	0.000129462	-6.31812e-06	2.6703e-05	-4.76841e-07
79	0.8	0.000137449	-7.15259e-06	2.81931e-05	-5.66248e-07
79	0.7	0.000145794	-8.10629e-06	2.98918e-05	-6.55655e-07
79	0.6	0.000154973	-9.29838e-06	3.17695e-05	-7.74864e-07
79	0.5	0.000164867	-1.02521e-05	3.37663e-05	-8.94073e-07
